"","AAPL","AMGN","AXP","BA","CAT","CRM","CSCO","CVX","DIS","DOW","GS","HD","IBM","INTC","JNJ","JPM","KO","MCD","MMM","MRK","MSFT","NKE","PG","TRV","UNH","V","VZ","WBA","WMT"
"2009-03-27",3.816072,51.650002,14.45,37.529999,30.35,8.52,16.950001,68.900002,18.59,NA,108.080002,23.629999,94.150002,15.42,52.830002,27.4,22.549999,55.009998,50.330002,27.16,18.129999,11.71,48.57,39.349998,21.08,13.5625,28.718161,26.389999,52.57
"2009-03-30",3.731786,50.52,12.81,35.52,27.530001,8.1425,16.309999,66.800003,17.85,NA,100.459999,23.379999,94.519997,14.72,53.009998,24.85,21.959999,53.919998,48.650002,26.549999,17.48,11.565,47.279999,38.52,20.540001,13.375,28.343006,25.99,51.759998
"2009-03-31",3.754286,49.52,13.63,35.580002,27.959999,8.1825,16.77,67.239998,18.16,NA,106.019997,23.559999,96.889999,15.03,52.599998,26.58,21.975,54.57,49.720001,26.75,18.370001,11.7225,47.09,40.639999,20.93,13.9,28.324247,25.959999,52.099998
"2009-04-01",3.881786,48.330002,14.44,35.439999,28.99,8.1725,17.459999,68.300003,18.790001,NA,110.290001,23.83,97.610001,15.03,53.040001,28.139999,22.43,55.240002,50.650002,26.99,19.309999,11.75,48.209999,42.139999,20.68,13.5725,29.280895,26.5,52.82
"2009-04-02",4.025357,47.290001,14.98,37.200001,31.540001,8.5375,18.139999,70.309998,20.209999,NA,114.220001,24.77,100.82,15.7,52.970001,28.16,22.67,56.349998,52.130001,27,19.290001,12.6225,49.419998,41.970001,21.07,13.8975,30.443876,27.389999,53.639999
"2009-04-03",4.1425,46.57,15.33,37.689999,32.150002,9.3175,18.16,70.480003,20,NA,119.400002,25,102.220001,15.95,52.150002,29.280001,22.485001,56.639999,52.110001,26.459999,18.75,12.9675,49.630001,42.610001,20.540001,15.02,30.75338,26.91,53.799999
"2009-04-06",4.230357,47.84,15.16,38.16,31.309999,9.12,17.530001,69.889999,19.620001,NA,116.650002,24.85,101.559998,15.86,52.200001,28.200001,22.495001,55.939999,52.080002,26.67,18.76,12.8175,49.650002,42.139999,21.93,14.7825,30.978474,26.93,53.43
"2009-04-07",4.107143,47.380001,15.01,36.639999,29.450001,9.155,16.85,68.400002,19.120001,NA,116.080002,24.370001,98.75,15.45,51.360001,27.25,22.309999,55.400002,50.799999,26.27,18.76,12.465,48.68,41.419998,23.450001,14.2875,29.74984,27.4,52.389999
"2009-04-08",4.154286,47.970001,15.72,36.869999,29.57,9.345,17.129999,68.480003,19.360001,NA,114.75,25.120001,101.190002,15.27,51.450001,27.43,22.495001,55.560001,51.380001,26.76,19.190001,12.56,48.470001,42.139999,22.860001,14.455,29.712324,27.719999,52.610001
"2009-04-09",4.270357,47.84,18.83,39.150002,32.52,9.35,17.82,69.230003,19.879999,NA,124.330002,25.9,101.699997,15.98,51.41,32.75,22.495001,56.669998,53.130001,26.299999,19.67,13.3175,49.189999,42.84,23.860001,14.6975,30.106237,28.98,50.66
"2009-04-13",4.293571,47.549999,20.459999,37.150002,33.16,9.5625,17.889999,67.980003,19.530001,NA,130.149994,25.959999,99.949997,15.98,51.150002,33.700001,22.365,56.110001,53.349998,26.049999,19.59,13.28,48.040001,43.799999,24.370001,15.2775,29.768597,29.17,51.529999
"2009-04-14",4.225357,48.080002,18.43,37.040001,32.700001,9.48,17.93,66.580002,19.02,NA,115.110001,25.34,99.269997,16.01,51.369999,30.700001,22.105,54.82,52.939999,25.68,19.35,12.85,47.25,41.34,24.5,14.5825,29.355927,28.9,51.119999
"2009-04-15",4.201428,47.619999,20.620001,37.57,33.02,9.34,17.559999,66.699997,19.73,NA,121.190002,25.67,98.849998,15.62,51.77,32.560001,22.514999,53.950001,53.73,26.25,18.83,13.0275,48.75,43.639999,25.110001,14.7775,29.721703,29.040001,51.290001
"2009-04-16",4.3375,47.18,20.690001,38.389999,32.709999,9.455,18.08,65.93,20.51,NA,121.190002,25.969999,101.43,15.89,52.200001,33.240002,22.549999,54.700001,54.759998,25.85,19.76,13.4425,50.43,43.189999,24.360001,14.5175,29.759218,30.389999,50.779999
"2009-04-17",4.407857,47.07,21.809999,38.32,32.290001,9.5825,17.99,66.010002,20.379999,NA,120.599998,26.1,101.269997,15.6,53.049999,33.259998,22.51,56.09,53.810001,25.73,19.200001,13.6525,51.66,42.529999,24.139999,14.5,29.806112,30.02,50.200001
"2009-04-20",4.303571,45.740002,18.98,36.48,30.48,9.24,17.309999,63.869999,19.41,NA,115.010002,25.15,100.43,15,52.470001,29.690001,22.165001,55.330002,51.970001,25.219999,18.610001,13.09,50.73,40.369999,24.209999,13.75,29.008907,30.1,49.27
"2009-04-21",4.348571,46.09,19.57,36.650002,31.389999,9.6975,17.690001,64.879997,19.469999,NA,120.360001,25.870001,102.309998,15.36,52.459999,32.529999,21.545,55.630001,53.290001,23.540001,18.969999,13.3175,51.369999,42.639999,22.799999,14.6575,29.112074,30.620001,49.830002
"2009-04-22",4.339643,45.110001,19.43,37.299999,32.450001,10,17.440001,63.75,19.4,NA,120.489998,26.17,102.550003,15.67,51.18,31.9,21.465,54.25,53.060001,22.969999,18.780001,13.75,49.599998,39.93,22.809999,14.3775,28.990149,29.860001,48.959999
"2009-04-23",4.478571,46.82,20.969999,37.93,32.450001,9.82,17.620001,65.529999,19.629999,NA,122.809998,25.76,101.419998,15.53,51.400002,33.209999,21.459999,55.299999,54.209999,23.23,18.92,13.5975,49.32,40.209999,23.16,14.5575,29.074558,29.35,48.860001
"2009-04-24",4.425,49.830002,25.299999,38.720001,33.630001,10.0425,18.42,66.599998,20.26,NA,121.300003,26.309999,100.080002,15.62,50.919998,33.380001,21.395,54.310001,57,23.450001,20.91,13.6825,49.509998,39.5,23.059999,15.095,29.074558,29.59,47.869999
"2009-04-27",4.454643,50.18,24.23,39.470001,33.389999,10.1625,18.370001,65.410004,19.74,NA,120.900002,25.879999,99.949997,15.28,50.860001,32.779999,21.120001,54.490002,57.349998,23.440001,20.4,13.5325,49.970001,40.330002,23.01,14.7175,28.643129,29.25,48.509998
"2009-04-28",4.425,50.439999,24.15,38.849998,32.779999,10.145,18.67,65.989998,19.51,NA,120.669998,26.07,101.940002,15.05,50.650002,32.790001,21.139999,54.529999,56.549999,23.17,19.93,13.8975,49.689999,40.919998,23.889999,15.1775,29.037043,30,48.470001
"2009-04-29",4.469285,51.029999,24.950001,40.549999,33.689999,10.3675,19.25,67.559998,21.01,NA,127.18,26.34,104.040001,15.35,51.029999,34.48,21.355,54.41,57.52,23.9,20.25,13.24,50.419998,42.560001,23.870001,15.8775,28.521204,31.139999,50.450001
"2009-04-30",4.493928,48.470001,25.219999,40.049999,35.580002,10.7025,19.32,66.099998,21.9,NA,128.5,26.32,103.209999,15.78,52.360001,33,21.525,53.290001,57.599998,24.24,20.26,13.1175,49.439999,41.139999,23.52,16.24,28.455553,31.43,50.400002
"2009-05-01",4.544286,48.610001,24.290001,41.209999,37.259998,10.3525,19.58,66.870003,21.940001,NA,127.080002,25.77,104.610001,15.81,52.59,32.490002,21.235001,52.400002,57.880001,24.299999,20.24,13.23,49.5,41.209999,22.969999,16.252501,28.65251,31.530001,50.049999
"2009-05-04",4.716786,48.509998,27.280001,42.18,38.48,10.9075,19.5,66.68,22.860001,NA,134.160004,26.209999,106.190002,16.66,53.759998,35.790001,21.584999,52.77,58.48,24.620001,20.190001,13.8175,50.990002,42.119999,23.719999,17.049999,29.112074,31.52,50.84
"2009-05-05",4.739643,47.990002,26.57,43.150002,39.41,11.225,19.629999,65.75,23.15,NA,135.199997,26.190001,105.849998,16.16,54.360001,34.82,21.57,53.16,58.43,24.59,19.790001,13.75,49.790001,39.900002,25.559999,16.8475,28.727541,31.42,50.459999
"2009-05-06",4.732143,47.630001,27.139999,44.200001,40,10.9675,19.610001,68.110001,25.870001,NA,139.220001,26.040001,104.620003,16.120001,54.209999,37.220001,21.469999,53.689999,59.139999,24.610001,19.790001,13.6525,50.84,38.689999,25.93,16.547501,28.849466,31.209999,49.509998
"2009-05-07",4.609286,47.080002,25.969999,43.529999,37.919998,10.295,18.950001,67.980003,25.33,NA,133.729996,25.610001,102.589996,15.77,54.889999,35.240002,21.4,53.389999,58.77,25.209999,19.32,13.27,51.34,37.48,28.389999,16.3825,28.005365,30.52,49.889999
"2009-05-08",4.613929,47.200001,28.4,45.830002,39.639999,10.26,18.73,70.379997,25.459999,NA,139.589996,25.5,101.489998,15.29,54.98,38.939999,21.459999,54.919998,60.09,24.82,19.42,13.605,51.57,38.82,28.870001,17.1075,27.995987,31.389999,50.139999
"2009-05-11",4.6275,47.919998,26.040001,44.720001,38.43,10.3175,18.610001,68,24.709999,NA,135.779999,24.93,102.900002,15.37,54.110001,35.830002,21.375,54.400002,59.110001,24.4,19.32,13.285,50.369999,37.490002,27.59,16.4825,27.96785,31.110001,50.630001
"2009-05-12",4.443572,48.220001,25.450001,44.099998,38.060001,10.2175,18.719999,69.190002,24.32,NA,135.410004,24.639999,103.940002,15.21,55,35.360001,22.200001,53.970001,59.529999,24.98,19.889999,12.745,50.939999,38.759998,27.32,16.305,28.511826,31.440001,50.900002
"2009-05-13",4.2675,48.049999,24.09,42.950001,36.080002,9.7525,18.049999,68.099998,23.6,NA,129.259995,24.83,102.260002,15.13,55.150002,34.049999,21.815001,53.490002,56.939999,25.67,19.75,12.38,50.959999,38.93,27.66,16.1175,27.902197,30.16,50.029999
"2009-05-14",4.391071,48.18,24.719999,43.439999,36.07,9.9425,18.09,67.849998,23.48,NA,133.600006,24.530001,101.050003,15.54,55.02,35.540001,22.450001,53.57,57.939999,26.049999,20.059999,12.7375,50.799999,39.950001,27.799999,16.129999,28.117912,30.139999,49.099998
"2009-05-15",4.372143,48.16,24.23,43,35.740002,10.05,17.92,65.879997,23.41,NA,134.399994,24.4,101.370003,15.19,55.41,34.91,22.48,53.459999,57.919998,25.469999,20.219999,12.4375,50.669998,39.759998,27.51,16.2675,27.770893,29.780001,48.150002
"2009-05-18",4.523214,49.34,26.129999,44.369999,37.779999,10.1,18.719999,66.029999,24.209999,NA,143.149994,26.02,104.580002,15.52,56.049999,37.259998,23.035,54.200001,59.23,25.74,20.6,12.8,52.52,40.599998,27.809999,16.602501,27.855303,30.700001,49.919998
"2009-05-19",4.551786,49.939999,24.790001,44.619999,37.669998,10.255,18.879999,65.860001,23.82,NA,141.149994,24.629999,105.510002,15.65,55.889999,35.810001,23.32,53.869999,59,25.77,20.309999,13.01,52.950001,39.27,27.459999,16.200001,27.808409,30.57,49.360001
"2009-05-20",4.495357,50.59,23.98,44.580002,37.299999,10.0675,18.6,65.209999,23.549999,NA,136.440002,23.83,104.050003,15.58,55.869999,34.549999,23.5,56.25,58.200001,26.09,20.379999,12.6725,54.02,38.98,27.780001,16.24,27.977228,30.17,48.939999
"2009-05-21",4.435,49.490002,24.15,43.290001,35.540001,9.9125,18.1,64.470001,23.23,NA,137.160004,22.889999,102.82,15.18,54.990002,34.900002,23.34,55.689999,56.549999,26.120001,19.82,12.8375,53.02,39.700001,26.92,16.57,27.348843,29.77,49.110001
"2009-05-22",4.375,49.299999,23.4,42.939999,34.310001,9.0375,17.9,64.440002,23.700001,NA,136.350006,22.860001,101.889999,15.05,54.77,34.41,23.65,57.080002,56.07,26.17,19.75,13.1025,53.029999,40.259998,26.299999,16.4375,27.020582,29.559999,49.25
"2009-05-26",4.670714,50.330002,24.57,44.16,35,9.375,18.49,65.660004,24.540001,NA,142.050003,23.799999,105.019997,15.48,55.259998,36.540001,23.605,58.84,57.91,26.559999,20.34,13.5425,53.779999,41.41,27.190001,16.692499,27.789652,30.74,50
"2009-05-27",4.751786,49.75,23.5,43.57,35.049999,9.125,18.219999,64.57,23.870001,NA,140.009995,23.33,102.93,15.46,54.220001,34.66,23.315001,57.82,56.040001,26.629999,20.129999,13.6025,51.779999,38.919998,27.49,16.48,27.151886,30.129999,49.32
"2009-05-28",4.823928,50.080002,24.299999,44.32,34.59,9.4425,18.51,65.809998,23.99,NA,144.649994,22.700001,104.690002,15.72,54.529999,36.650002,23.450001,58.130001,56.549999,26.77,20.450001,13.7775,52.59,39.450001,27.190001,16.625,27.452011,30.209999,49.549999
"2009-05-29",4.850357,49.939999,24.85,44.849998,35.459999,9.4875,18.5,66.669998,24.219999,NA,144.570007,23.16,106.279999,15.72,55.16,36.900002,24.58,58.990002,57.099998,27.58,20.889999,14.2625,51.939999,40.66,26.6,16.9275,27.442633,29.790001,49.740002
"2009-06-01",4.976786,50.099998,25.99,47.700001,37.549999,9.945,19.5,69.209999,25.030001,NA,144.330002,24.16,108.370003,16.5,55.779999,36.110001,24.51,59.849998,59.290001,27.530001,21.4,14.815,53.360001,41.91,27.5,16.665001,27.433252,31.139999,50.59
"2009-06-02",4.981786,50.73,24.709999,49.200001,37.450001,9.815,19.610001,69.349998,25.129999,NA,143.130005,24.5,106.830002,16.190001,56.209999,34.5,24.83,60.380001,59.959999,27.700001,21.4,14.4575,53.709999,42.98,28.1,16.702499,27.733377,31.620001,49.93
"2009-06-03",5.033928,51.919998,24.48,48.369999,36.66,9.82,19.360001,68.260002,25.08,NA,142.149994,24.370001,106.489998,15.94,56.16,33.98,24.545,60.990002,59.5,27.59,21.73,14.5425,53.810001,42.700001,27.5,17.057501,27.752136,31.280001,50.880001
"2009-06-04",5.133572,51.009998,25.25,50.57,38.02,9.8175,19.67,69.790001,25.139999,NA,149.470001,24.57,106.330002,16.129999,55.84,35.349998,24.879999,60.240002,59.849998,26.58,21.83,14.385,53.349998,43.619999,27.27,17.379999,27.733377,30.93,50.869999
"2009-06-05",5.166786,50.889999,24.950001,52.650002,38.470001,9.7825,19.870001,69.370003,24.950001,NA,149.009995,24.17,107.239998,15.92,55.93,34.549999,24.719999,59.869999,60.939999,26.07,22.139999,14.5725,53.18,43.75,27.1,17.32,27.433252,30.83,51.07
"2009-06-08",5.1375,50.919998,25.65,52.830002,38.57,9.6775,19.870001,69.580002,25.33,NA,148.350006,24.559999,107.489998,15.92,55.630001,35.389999,24.690001,58.720001,60.689999,25.93,22.049999,14.5,53.139999,43.919998,26.049999,17.450001,27.46139,31.299999,50.810001
"2009-06-09",5.097143,50.75,26.93,52.349998,38.240002,9.895,20.08,70.190002,25.33,NA,149.309998,24.35,108.139999,16.42,55.700001,35.259998,24.545,59.080002,60.34,25.719999,22.08,14.665,52.41,44.040001,25.98,17.157499,27.592695,31.110001,50.610001
"2009-06-10",5.008929,50.110001,26.690001,52.299999,37.619999,9.9925,19.950001,70.220001,25.1,NA,146.679993,24.389999,108.349998,16.459999,55.66,34.84,24.205,58.360001,60.459999,25.59,22.549999,14.2625,52.080002,43.77,25.73,17.317499,27.695862,30.99,50.060001
"2009-06-11",4.998214,49.880001,25.629999,50.66,37.610001,10.4,20.1,71.900002,25.23,NA,145.149994,24.23,109.400002,16.35,56.049999,34.939999,24.290001,57.669998,60.580002,26.190001,22.83,14.155,52.009998,43.57,24.049999,16.68,27.902197,30.93,49.32
"2009-06-12",4.891786,50.400002,25.16,51.439999,37.73,10.4,19.91,72.669998,25.059999,NA,145.639999,24.15,108.209999,16.309999,56.060001,35.130001,24.445,58.360001,61,26.08,23.33,14.1525,52.549999,43.200001,24.209999,16.09,28.06164,31.18,49.84
"2009-06-15",4.860357,49.439999,25.23,49.52,36.119999,10.1575,19.360001,71.080002,24.25,NA,143.009995,23.85,107.620003,15.98,54.75,34,24.055,57.779999,59.310001,24.959999,23.42,13.985,51.330002,42.560001,23.51,16.1075,27.88344,30.469999,48.459999
"2009-06-16",4.869643,51.209999,24.690001,48.830002,35.560001,9.99,19.08,69.879997,23.49,NA,144.160004,23.200001,107.32,15.86,54.619999,33.5,23.915001,57.07,58.41,24.43,23.450001,13.8325,50.099998,42.369999,24.02,15.615,27.70524,30.389999,48.25
"2009-06-17",4.842143,52.810001,23.950001,48.549999,34.799999,10.125,19.200001,68.830002,23.68,NA,139.729996,23.65,107,16.139999,55.200001,32.73,23.965,57.369999,59.040001,24.77,23.68,13.6575,50.009998,42.509998,24.02,15.3375,27.930334,30.700001,48.560001
"2009-06-18",4.852857,53.029999,24.1,48.959999,34.080002,10.04,18.99,68.43,23.719999,NA,143.089996,23.35,106.330002,15.87,55.790001,34.169998,24.775,58.16,59.310001,25.65,23.5,14.075,51.169998,42.529999,25.450001,15.3525,28.221081,31.719999,48.68
"2009-06-19",4.981429,52.34,24.639999,48.439999,33.650002,9.9775,18.92,68.059998,23.530001,NA,143.130005,23.52,105.889999,16.01,56.09,35,24.405001,58.169998,59.369999,25.91,24.07,14.175,50.639999,42.080002,25.43,15.3425,27.817787,31.43,48.169998
"2009-06-22",4.906072,50.990002,23.23,46.900002,32.360001,9.325,18.41,65.760002,22.66,NA,137.009995,23.25,104.519997,15.68,55.490002,32.869999,23.995001,57.200001,57.470001,25.18,23.280001,13.815,50.560001,41.060001,24.559999,15.31,28.155428,29.639999,48.59
"2009-06-23",4.786071,51.139999,23.389999,43.869999,33,9.4525,18.57,65.959999,22.879999,NA,141.190002,22.879999,104.440002,15.81,55.009998,33.57,23.9,56.759998,57.060001,25.110001,23.34,13.385,50.549999,41,24.540001,15.6675,28.624372,29.65,48.349998
"2009-06-24",4.865,51.009998,22.93,41.32,33.400002,9.81,18.610001,65.720001,22.9,NA,142.649994,22.68,104.150002,16.1,55.459999,33.459999,23.75,56.299999,57.48,25.450001,23.469999,13.255,50.549999,40.759998,24.809999,15.2725,28.886982,30,48.509998
"2009-06-25",4.995,51.919998,24.440001,42.529999,34.490002,9.945,19.030001,66.870003,23.549999,NA,144.429993,23.57,106.059998,16.309999,56.27,34.139999,23.924999,57.459999,58.900002,26.57,23.790001,12.82,51.68,40.91,24.99,15.4875,29.15897,30,49.150002
"2009-06-26",5.087143,52.799999,23.76,41.880001,34.560001,9.7275,18.91,65.949997,23.43,NA,146.740005,23.610001,105.68,16.290001,56.599998,34.450001,24.065001,57,59.259998,27,23.35,12.71,51.75,40.880001,24.77,15.955,29.06518,29.799999,48.630001
"2009-06-29",5.070357,53.110001,24,42.650002,34.740002,9.7275,18.99,66.879997,23.66,NA,149.360001,23.870001,105.830002,16.379999,56.959999,34.599998,24.145,57.23,59.959999,27.85,23.860001,12.9375,52.23,41.009998,25.120001,15.745,29.412199,29.889999,48.759998
"2009-06-30",5.086786,52.939999,23.24,42.5,33.040001,9.5425,18.65,66.25,23.33,NA,147.440002,23.629999,104.419998,16.549999,56.799999,34.110001,23.995001,57.490002,60.099998,27.959999,23.77,12.945,51.099998,41.040001,24.98,15.565,28.821329,29.4,48.439999
"2009-07-01",5.101071,52.759998,23,42.23,33.189999,9.7275,18.799999,66.519997,23.450001,NA,147.320007,23.709999,104.839996,17.040001,57.07,33.77,24.59,58.220001,60.740002,28.049999,24.040001,13.105,52,41.130001,25.16,15.2,28.905739,29.34,48.369999
"2009-07-02",5.000714,51.470001,22.27,40.830002,31.74,9.54,18.5,64.419998,22.84,NA,143.490005,22.809999,101.730003,16.719999,55.98,32.27,24.440001,57.450001,60.25,27.01,23.370001,12.765,51.110001,39.200001,23.91,15.02,28.30549,28.700001,47.790001
"2009-07-06",4.950357,52.049999,23.52,40.560001,31.700001,9.27,18.530001,64.139999,23.09,NA,146.460007,22.879999,101.650002,16.540001,56.619999,32.599998,24.5,57.990002,60.669998,27.889999,23.200001,12.9775,52.169998,39.939999,24.09,15.1675,28.47431,29.51,47.73
"2009-07-07",4.835714,52.23,22.629999,39.040001,30.290001,8.8925,18.24,62.700001,22.530001,NA,142.539993,22.4,100.190002,16.25,56.23,32.810001,24.32,56.799999,58.759998,27.620001,22.530001,12.8025,51.91,39.040001,25.17,14.9275,27.79903,28.860001,47.84
"2009-07-08",4.900714,59.5,22.719999,39.549999,30.58,9.125,18.129999,62.779999,22.24,NA,138.550003,22.66,100.68,15.94,57.080002,32.709999,24.254999,57.040001,59.02,28.040001,22.559999,12.8775,52.639999,39.07,24.67,14.8725,26.87052,29.76,48.369999
"2009-07-09",4.87,58.130001,22.799999,39.299999,30.65,9.205,18.17,63.080002,22.530001,NA,143.210007,22.68,102.080002,16.02,56.689999,33.619999,24.355,56.77,59.09,27.01,22.440001,12.765,52.41,39.049999,24.940001,15.11,26.861141,29.379999,48.080002
"2009-07-10",4.947143,57.810001,23.219999,39.650002,30.530001,9.315,18.34,61.400002,22.41,NA,141.869995,22.52,100.830002,16.040001,56.93,32.34,24.155001,57.049999,59.790001,26.450001,22.389999,12.825,52.220001,39,24.67,14.965,26.842382,28.84,47.57
"2009-07-13",5.083571,58.009998,24.52,40.439999,31.799999,9.555,18.57,62.439999,22.700001,NA,149.440002,23.110001,103.620003,16.49,57.720001,34.709999,24.525,57.27,60.490002,26.82,23.23,12.885,52.98,40.400002,25.01,15.0875,27.245676,29.32,47.830002
"2009-07-14",5.081071,58.099998,24.459999,40.41,31.93,9.535,18.73,63,23.110001,NA,149.660004,23.68,103.25,16.83,58.23,34.700001,24.645,57.459999,60.630001,27.16,23.110001,12.975,53.540001,39.540001,24.77,15.0725,27.151886,29.4,48.130001
"2009-07-15",5.245714,57.869999,27.219999,41.360001,33.84,9.925,19.809999,64.57,24.08,NA,155.259995,24.08,107.220001,18.049999,58.959999,36.259998,25.264999,57.080002,62,27.709999,24.120001,13.2325,54.650002,40.349998,24.91,15.6625,27.517664,29.99,48.549999
"2009-07-16",5.268571,58.470001,28.280001,42.049999,34.150002,10.02,20.120001,64.889999,24.790001,NA,156.839996,24.4,110.639999,18.5,59.25,36.130001,25.395,57.220001,63.400002,27.870001,24.440001,13.2975,55.209999,40.540001,25.25,16.102501,27.667725,29.389999,48.509998
"2009-07-17",5.419643,58.790001,28.030001,41.360001,33.990002,10.21,20.51,65.120003,24.51,NA,156.839996,24.67,115.419998,18.790001,59.23,36.889999,25.16,57.84,62.919998,27.68,24.290001,13.11,55.919998,40.419998,25.09,16.025,27.752136,29.82,48.490002
"2009-07-20",5.461071,58.27,28.889999,42.200001,36.650002,10.4325,21.15,65.639999,25.370001,NA,160.029999,24.799999,116.440002,18.9,59.060001,36.98,25.514999,58.279999,63.84,27.940001,24.530001,13.2075,55.560001,40.470001,24.84,16.780001,27.920956,30.07,48.82
"2009-07-21",5.411071,58.630001,29.379999,43.02,39.459999,10.4525,21.59,66.25,25.200001,NA,159.800003,24.459999,117.040001,18.9,59.490002,36.939999,25.174999,58.630001,64.199997,29.65,24.83,13.0175,55.490002,40.709999,25.59,16.7875,28.436794,29.959999,48.860001
"2009-07-22",5.597857,58.369999,28.76,42,38.66,10.6175,21.450001,65.940002,25.379999,NA,160.460007,24.77,115.57,19.139999,59.189999,36.830002,24.565001,58.82,64.669998,29.450001,24.799999,12.8825,54.869999,41.360001,26,16.7125,28.258596,29.799999,49.169998
"2009-07-23",5.636428,59.84,29.450001,41.950001,41.259998,11.0425,21.9,67.889999,26.799999,NA,165.449997,25.280001,117.059998,19.48,60.220001,38.150002,24.59,56.09,69.43,30.25,25.559999,12.785,55.16,42.610001,27.049999,16.797501,29.327789,29.74,48.759998
